test,kind,r
within_line_across_drug,observed,0.35002303
within_line_across_drug,observed,0.12360905
within_line_across_drug,observed,0.3716116
within_line_across_drug,observed,-0.09417498
within_line_across_drug,observed,-0.030243708
within_line_across_drug,observed,-0.031027524
within_line_across_drug,observed,0.06343089
within_line_across_drug,observed,0.014696009
within_line_across_drug,observed,0.1629028
within_line_across_drug,observed,0.09937404
within_line_across_drug,observed,0.05559541
within_line_across_drug,observed,-0.044865005
within_line_across_drug,observed,0.35774612
within_line_across_drug,observed,-0.0075505786
within_line_across_drug,observed,0.009261785
within_line_across_drug,observed,-0.08617211
within_line_across_drug,observed,0.034674454
within_line_across_drug,observed,0.17072381
within_line_across_drug,observed,-0.06579851
within_line_across_drug,observed,0.10099735
within_line_across_drug,observed,0.097860545
within_line_across_drug,observed,0.03307393
within_line_across_drug,observed,-0.051464863
within_line_across_drug,observed,-0.026983537
within_line_across_drug,observed,0.36720112
within_line_across_drug,observed,0.39128634
within_line_across_drug,observed,-0.04286092
within_line_across_drug,observed,0.027813852
within_line_across_drug,observed,0.030171802
within_line_across_drug,observed,0.050631795
within_line_across_drug,observed,0.064241104
within_line_across_drug,observed,0.33045346
within_line_across_drug,observed,-0.028955467
within_line_across_drug,observed,0.3163942
within_line_across_drug,observed,-0.0072183707
within_line_across_drug,observed,0.016833775
within_line_across_drug,observed,0.24045886
within_line_across_drug,observed,0.010041433
within_line_across_drug,observed,7.6956414e-05
within_line_across_drug,observed,-0.05469388
within_line_across_drug,observed,0.063032605
within_line_across_drug,observed,0.16171035
within_line_across_drug,observed,-0.008601128
within_line_across_drug,observed,0.26417232
within_line_across_drug,observed,0.007242937
within_line_across_drug,observed,-0.023429623
within_line_across_drug,observed,0.029388707
within_line_across_drug,observed,0.08970895
within_line_across_drug,observed,0.058859885
within_line_across_drug,observed,-0.086770155
within_line_across_drug,observed,0.11034848
within_line_across_drug,observed,0.3480956
within_line_across_drug,observed,-0.021441078
within_line_across_drug,observed,0.020500826
within_line_across_drug,observed,-0.023096073
within_line_across_drug,observed,0.33458367
within_line_across_drug,observed,0.012783326
within_line_across_drug,observed,0.043943577
within_line_across_drug,observed,0.044664983
within_line_across_drug,observed,0.12517776
within_line_across_drug,observed,-0.0057143574
within_line_across_drug,observed,0.16616184
within_line_across_drug,observed,-0.030425565
within_line_across_drug,observed,0.02677214
within_line_across_drug,observed,0.097625375
within_line_across_drug,observed,0.05495834
within_line_across_drug,observed,0.040933087
within_line_across_drug,observed,-0.010180081
within_line_across_drug,observed,0.043001156
within_line_across_drug,observed,0.090964235
within_line_across_drug,observed,-0.006283477
within_line_across_drug,observed,-0.0028210306
within_line_across_drug,observed,0.4140949
within_line_across_drug,observed,0.02726751
within_line_across_drug,observed,0.04990816
within_line_across_drug,observed,-0.008167904
within_line_across_drug,observed,0.20888768
within_line_across_drug,observed,0.0074083796
within_line_across_drug,observed,0.16400918
within_line_across_drug,observed,0.023369612
within_line_across_drug,observed,0.06959273
within_line_across_drug,observed,0.10243535
within_line_across_drug,observed,0.024625922
within_line_across_drug,observed,0.017414935
within_line_across_drug,observed,0.023913339
within_line_across_drug,observed,0.18301323
within_line_across_drug,observed,-0.0061389976
within_line_across_drug,observed,0.21304843
within_line_across_drug,observed,0.1287583
within_line_across_drug,observed,0.15319912
within_line_across_drug,observed,0.009400717
within_line_across_drug,observed,-0.032939818
within_line_across_drug,observed,0.11018589
within_line_across_drug,observed,-0.0073654046
within_line_across_drug,observed,-0.103427134
within_line_across_drug,observed,-0.045286115
within_line_across_drug,observed,0.031445812
within_line_across_drug,observed,0.19497746
within_line_across_drug,observed,0.11321773
within_line_across_drug,observed,0.09372519
within_line_across_drug,observed,0.4297404
within_line_across_drug,observed,0.02254087
within_line_across_drug,observed,-0.006393378
within_line_across_drug,observed,0.14216629
within_line_across_drug,observed,-0.09167493
within_line_across_drug,observed,0.030787725
within_line_across_drug,observed,-0.08034839
within_line_across_drug,observed,-0.06024808
within_line_across_drug,observed,0.37927565
within_line_across_drug,observed,0.19260919
within_line_across_drug,observed,0.34399664
within_line_across_drug,observed,0.095968515
within_line_across_drug,observed,-0.13119705
within_line_across_drug,observed,0.14379224
within_line_across_drug,observed,0.2408353
within_line_across_drug,observed,0.015373682
within_line_across_drug,observed,0.21846409
within_line_across_drug,observed,0.10433701
within_line_across_drug,observed,0.06791531
within_line_across_drug,observed,0.10845676
within_line_across_drug,observed,-0.051109485
within_line_across_drug,observed,-0.06464877
within_line_across_drug,observed,-0.009999961
within_line_across_drug,observed,0.3008596
within_line_across_drug,observed,0.099985205
within_line_across_drug,observed,0.06872285
within_line_across_drug,observed,0.01378943
within_line_across_drug,observed,-0.040325623
within_line_across_drug,observed,-0.13154157
within_line_across_drug,observed,0.2526632
within_line_across_drug,observed,0.46622238
within_line_across_drug,observed,-0.013343968
within_line_across_drug,observed,0.25419965
within_line_across_drug,observed,0.034844425
within_line_across_drug,observed,-0.12442032
within_line_across_drug,observed,0.03772401
within_line_across_drug,observed,0.102235496
within_line_across_drug,observed,0.09519963
within_line_across_drug,observed,0.09800876
within_line_across_drug,observed,0.012055795
within_line_across_drug,observed,-0.13222152
within_line_across_drug,observed,0.053541176
within_line_across_drug,observed,0.048649527
within_line_across_drug,observed,0.0031782896
within_line_across_drug,observed,0.43870002
within_line_across_drug,observed,0.01696523
within_line_across_drug,observed,0.06162359
within_line_across_drug,observed,-0.02354343
within_line_across_drug,observed,-0.006208737
within_line_across_drug,observed,0.4243984
within_line_across_drug,observed,0.36615133
within_line_across_drug,observed,-0.15745571
within_line_across_drug,observed,-0.07442969
within_line_across_drug,observed,0.008814441
within_line_across_drug,observed,0.024088219
within_line_across_drug,observed,0.011580228
within_line_across_drug,observed,0.36607715
within_line_across_drug,observed,0.17072229
within_line_across_drug,observed,0.09082986
