test,kind,r
across_replicates_same_ctx_pert,observed,0.17480722
across_replicates_same_ctx_pert,observed,0.2662012
across_replicates_same_ctx_pert,observed,0.2662012
across_replicates_same_ctx_pert,observed,0.16749792
across_replicates_same_ctx_pert,observed,0.16749792
across_replicates_same_ctx_pert,observed,0.16749792
across_replicates_same_ctx_pert,observed,0.056648567
across_replicates_same_ctx_pert,observed,0.056648567
across_replicates_same_ctx_pert,observed,0.0725809
across_replicates_same_ctx_pert,observed,0.1337356
across_replicates_same_ctx_pert,observed,0.13360512
across_replicates_same_ctx_pert,observed,0.13360512
across_replicates_same_ctx_pert,observed,0.23743863
across_replicates_same_ctx_pert,observed,0.181515
across_replicates_same_ctx_pert,observed,0.23743863
across_replicates_same_ctx_pert,observed,0.273538
across_replicates_same_ctx_pert,observed,0.32656953
across_replicates_same_ctx_pert,observed,0.32656953
across_replicates_same_ctx_pert,observed,0.1635206
across_replicates_same_ctx_pert,observed,0.1635206
across_replicates_same_ctx_pert,observed,0.1635206
across_replicates_same_ctx_pert,observed,0.1809042
across_replicates_same_ctx_pert,observed,0.1955361
across_replicates_same_ctx_pert,observed,0.1955361
across_replicates_same_ctx_pert,observed,0.23483567
across_replicates_same_ctx_pert,observed,0.23483567
across_replicates_same_ctx_pert,observed,0.17867844
across_replicates_same_ctx_pert,observed,0.13577287
across_replicates_same_ctx_pert,observed,0.061423678
across_replicates_same_ctx_pert,observed,0.07244949
across_replicates_same_ctx_pert,observed,0.15451735
across_replicates_same_ctx_pert,observed,0.15451735
across_replicates_same_ctx_pert,observed,0.15451735
across_replicates_same_ctx_pert,observed,0.11600311
across_replicates_same_ctx_pert,observed,0.18252425
across_replicates_same_ctx_pert,observed,0.08730777
across_replicates_same_ctx_pert,observed,0.20628743
across_replicates_same_ctx_pert,observed,0.20628743
across_replicates_same_ctx_pert,observed,0.08055038
across_replicates_same_ctx_pert,observed,0.08055038
across_replicates_same_ctx_pert,observed,0.0802229
across_replicates_same_ctx_pert,observed,0.10332857
across_replicates_same_ctx_pert,observed,0.10397894
across_replicates_same_ctx_pert,observed,0.14892174
across_replicates_same_ctx_pert,observed,0.17485023
across_replicates_same_ctx_pert,observed,0.1693719
across_replicates_same_ctx_pert,observed,0.10744463
across_replicates_same_ctx_pert,observed,0.13443425
across_replicates_same_ctx_pert,observed,0.097665064
across_replicates_same_ctx_pert,observed,0.13443425
across_replicates_same_ctx_pert,observed,0.22433965
across_replicates_same_ctx_pert,observed,0.17531791
across_replicates_same_ctx_pert,observed,0.17531791
across_replicates_same_ctx_pert,observed,0.1751344
across_replicates_same_ctx_pert,observed,0.023899462
across_replicates_same_ctx_pert,observed,0.1751344
across_replicates_same_ctx_pert,observed,0.21752931
across_replicates_same_ctx_pert,observed,0.21752931
across_replicates_same_ctx_pert,observed,0.13212456
across_replicates_same_ctx_pert,observed,0.14369102
across_replicates_same_ctx_pert,observed,0.32151926
across_replicates_same_ctx_pert,observed,0.14045143
across_replicates_same_ctx_pert,observed,0.23196645
across_replicates_same_ctx_pert,observed,0.23196645
across_replicates_same_ctx_pert,observed,0.23224343
across_replicates_same_ctx_pert,observed,0.08585953
across_replicates_same_ctx_pert,observed,0.21827975
across_replicates_same_ctx_pert,observed,0.08585953
across_replicates_same_ctx_pert,observed,0.15602511
across_replicates_same_ctx_pert,observed,0.16966651
across_replicates_same_ctx_pert,observed,0.16966651
across_replicates_same_ctx_pert,observed,0.24277173
across_replicates_same_ctx_pert,observed,0.20766792
across_replicates_same_ctx_pert,observed,0.2343383
across_replicates_same_ctx_pert,observed,0.14340435
across_replicates_same_ctx_pert,observed,0.21366185
across_replicates_same_ctx_pert,observed,0.17839818
across_replicates_same_ctx_pert,observed,0.17847008
across_replicates_same_ctx_pert,observed,0.14371043
across_replicates_same_ctx_pert,observed,0.06349586
across_replicates_same_ctx_pert,observed,0.22312331
across_replicates_same_ctx_pert,observed,0.20314704
across_replicates_same_ctx_pert,observed,0.273437
across_replicates_same_ctx_pert,observed,0.06644694
across_replicates_same_ctx_pert,observed,0.2557893
across_replicates_same_ctx_pert,observed,0.195673
across_replicates_same_ctx_pert,observed,0.16149291
across_replicates_same_ctx_pert,observed,0.07456517
across_replicates_same_ctx_pert,observed,0.17497201
across_replicates_same_ctx_pert,observed,0.17567435
across_replicates_same_ctx_pert,observed,0.24277173
across_replicates_same_ctx_pert,observed,0.19087318
across_replicates_same_ctx_pert,observed,0.18224882
across_replicates_same_ctx_pert,observed,0.19342987
across_replicates_same_ctx_pert,observed,0.30067405
across_replicates_same_ctx_pert,observed,0.14290868
across_replicates_same_ctx_pert,observed,0.13219398
across_replicates_same_ctx_pert,observed,0.171958
across_replicates_same_ctx_pert,observed,0.20727544
across_replicates_same_ctx_pert,observed,0.218199
across_replicates_same_ctx_pert,observed,0.30037853
across_replicates_same_ctx_pert,observed,0.14344342
across_replicates_same_ctx_pert,observed,0.14344342
across_replicates_same_ctx_pert,observed,0.14344342
across_replicates_same_ctx_pert,observed,0.10695217
across_replicates_same_ctx_pert,observed,0.10695217
across_replicates_same_ctx_pert,observed,0.10695217
across_replicates_same_ctx_pert,observed,0.22270355
across_replicates_same_ctx_pert,observed,0.08381748
across_replicates_same_ctx_pert,observed,0.08381748
across_replicates_same_ctx_pert,observed,0.19569422
across_replicates_same_ctx_pert,observed,0.17272031
across_replicates_same_ctx_pert,observed,0.19569422
across_replicates_same_ctx_pert,observed,0.10726436
across_replicates_same_ctx_pert,observed,0.10726436
across_replicates_same_ctx_pert,observed,0.10726436
across_replicates_same_ctx_pert,observed,0.23585002
across_replicates_same_ctx_pert,observed,0.23585002
across_replicates_same_ctx_pert,observed,0.20634282
across_replicates_same_ctx_pert,observed,0.06825959
across_replicates_same_ctx_pert,observed,0.13451761
across_replicates_same_ctx_pert,observed,0.048833854
across_replicates_same_ctx_pert,observed,0.14520843
across_replicates_same_ctx_pert,observed,0.048833854
across_replicates_same_ctx_pert,observed,0.1471191
across_replicates_same_ctx_pert,observed,0.17107521
across_replicates_same_ctx_pert,observed,0.17107521
across_replicates_same_ctx_pert,observed,0.17728521
across_replicates_same_ctx_pert,observed,0.11385692
across_replicates_same_ctx_pert,observed,0.11385692
across_replicates_same_ctx_pert,observed,0.07514673
across_replicates_same_ctx_pert,observed,0.13209161
across_replicates_same_ctx_pert,observed,0.16121991
across_replicates_same_ctx_pert,observed,0.15845972
across_replicates_same_ctx_pert,observed,0.15845972
across_replicates_same_ctx_pert,observed,0.22573186
across_replicates_same_ctx_pert,observed,0.1630162
across_replicates_same_ctx_pert,observed,0.0790392
across_replicates_same_ctx_pert,observed,0.11271543
across_replicates_same_ctx_pert,observed,0.13779545
across_replicates_same_ctx_pert,observed,0.13779545
across_replicates_same_ctx_pert,observed,0.12854387
across_replicates_same_ctx_pert,observed,0.14950338
across_replicates_same_ctx_pert,observed,0.14950338
across_replicates_same_ctx_pert,observed,0.16106349
across_replicates_same_ctx_pert,observed,0.1334892
across_replicates_same_ctx_pert,observed,0.1334892
across_replicates_same_ctx_pert,observed,0.1334892
across_replicates_same_ctx_pert,observed,0.19601622
across_replicates_same_ctx_pert,observed,0.19854413
across_replicates_same_ctx_pert,observed,0.19854413
across_replicates_same_ctx_pert,observed,0.046272803
across_replicates_same_ctx_pert,observed,0.0064222044
across_replicates_same_ctx_pert,observed,0.027934123
across_replicates_same_ctx_pert,observed,0.018530104
across_replicates_same_ctx_pert,observed,-0.05603565
across_replicates_same_ctx_pert,observed,0.046330467
across_replicates_same_ctx_pert,observed,0.021040952
across_replicates_same_ctx_pert,observed,0.049391348
across_replicates_same_ctx_pert,observed,0.046402954
across_replicates_same_ctx_pert,observed,0.04395163
across_replicates_same_ctx_pert,observed,0.011323626
across_replicates_same_ctx_pert,observed,0.044618286
across_replicates_same_ctx_pert,observed,0.01701619
across_replicates_same_ctx_pert,observed,0.017995747
across_replicates_same_ctx_pert,observed,0.022274308
across_replicates_same_ctx_pert,observed,0.011323626
across_replicates_same_ctx_pert,observed,0.035767823
across_replicates_same_ctx_pert,observed,0.048150342
across_replicates_same_ctx_pert,observed,0.05713767
across_replicates_same_ctx_pert,observed,0.089672826
across_replicates_same_ctx_pert,observed,0.008715268
across_replicates_same_ctx_pert,observed,0.056306668
across_replicates_same_ctx_pert,observed,-0.09331202
across_replicates_same_ctx_pert,observed,0.03127848
across_replicates_same_ctx_pert,observed,0.06794392
across_replicates_same_ctx_pert,observed,-0.019370241
across_replicates_same_ctx_pert,observed,0.021040952
across_replicates_same_ctx_pert,observed,0.047261324
across_replicates_same_ctx_pert,observed,0.020599391
across_replicates_same_ctx_pert,observed,0.058689218
across_replicates_same_ctx_pert,observed,0.08706136
across_replicates_same_ctx_pert,observed,0.046051033
across_replicates_same_ctx_pert,observed,0.07664629
across_replicates_same_ctx_pert,observed,0.00930564
across_replicates_same_ctx_pert,observed,0.020599391
across_replicates_same_ctx_pert,observed,-0.011591374
across_replicates_same_ctx_pert,observed,0.06267572
across_replicates_same_ctx_pert,observed,0.24117231
across_replicates_same_ctx_pert,observed,0.24117231
across_replicates_same_ctx_pert,observed,0.24117231
across_replicates_same_ctx_pert,observed,0.23657185
across_replicates_same_ctx_pert,observed,0.23657185
across_replicates_same_ctx_pert,observed,0.17606458
across_replicates_same_ctx_pert,observed,0.06994259
across_replicates_same_ctx_pert,observed,0.13682902
across_replicates_same_ctx_pert,observed,0.13682902
across_replicates_same_ctx_pert,observed,0.11648134
across_replicates_same_ctx_pert,observed,0.21903618
across_replicates_same_ctx_pert,observed,0.21903618
across_replicates_same_ctx_pert,observed,0.1279685
across_replicates_same_ctx_pert,observed,0.1279685
across_replicates_same_ctx_pert,observed,0.10595534
across_replicates_same_ctx_pert,observed,0.06335393
across_replicates_same_ctx_pert,observed,0.08718317
across_replicates_same_ctx_pert,observed,0.08718317
across_replicates_same_ctx_pert,observed,0.18761194
across_replicates_same_ctx_pert,observed,0.18761194
across_replicates_same_ctx_pert,observed,0.17847434
across_replicates_same_ctx_pert,observed,0.3969523
across_replicates_same_ctx_pert,observed,0.24188974
across_replicates_same_ctx_pert,observed,0.2681886
across_replicates_same_ctx_pert,observed,0.18856853
across_replicates_same_ctx_pert,observed,0.103212535
across_replicates_same_ctx_pert,observed,0.18856853
across_replicates_same_ctx_pert,observed,0.09684063
across_replicates_same_ctx_pert,observed,0.09684063
across_replicates_same_ctx_pert,observed,0.09684063
across_replicates_same_ctx_pert,observed,0.20351149
across_replicates_same_ctx_pert,observed,0.20351149
across_replicates_same_ctx_pert,observed,0.21356255
across_replicates_same_ctx_pert,observed,0.14690678
across_replicates_same_ctx_pert,observed,0.20695348
across_replicates_same_ctx_pert,observed,0.1972579
across_replicates_same_ctx_pert,observed,0.22789012
across_replicates_same_ctx_pert,observed,-0.006201254
across_replicates_same_ctx_pert,observed,-0.13200016
across_replicates_same_ctx_pert,observed,0.12471339
across_replicates_same_ctx_pert,observed,0.11319768
across_replicates_same_ctx_pert,observed,0.12471339
across_replicates_same_ctx_pert,observed,0.16580379
across_replicates_same_ctx_pert,observed,0.14228931
across_replicates_same_ctx_pert,observed,0.14228931
across_replicates_same_ctx_pert,observed,0.067282826
across_replicates_same_ctx_pert,observed,0.067282826
across_replicates_same_ctx_pert,observed,0.067282826
across_replicates_same_ctx_pert,observed,0.3965282
across_replicates_same_ctx_pert,observed,0.3965282
across_replicates_same_ctx_pert,observed,0.49548674
across_replicates_same_ctx_pert,observed,0.14851893
across_replicates_same_ctx_pert,observed,0.13695534
across_replicates_same_ctx_pert,observed,0.06316027
across_replicates_same_ctx_pert,observed,0.06896953
across_replicates_same_ctx_pert,observed,0.06896953
across_replicates_same_ctx_pert,observed,0.083982386
across_replicates_same_ctx_pert,observed,0.20987175
across_replicates_same_ctx_pert,observed,0.20987175
across_replicates_same_ctx_pert,observed,0.20987175
across_replicates_same_ctx_pert,observed,0.18718706
across_replicates_same_ctx_pert,observed,0.23672964
across_replicates_same_ctx_pert,observed,0.17106675
across_replicates_same_ctx_pert,observed,0.16446537
across_replicates_same_ctx_pert,observed,0.119905
across_replicates_same_ctx_pert,observed,0.16446537
across_replicates_same_ctx_pert,observed,0.14201888
across_replicates_same_ctx_pert,observed,0.14201888
across_replicates_same_ctx_pert,observed,0.14201888
across_replicates_same_ctx_pert,observed,0.068988115
across_replicates_same_ctx_pert,observed,0.068988115
across_replicates_same_ctx_pert,observed,0.19775693
across_replicates_same_ctx_pert,observed,0.10632776
across_replicates_same_ctx_pert,observed,0.108903565
across_replicates_same_ctx_pert,observed,0.10632776
across_replicates_same_ctx_pert,observed,0.03776945
across_replicates_same_ctx_pert,observed,0.082443215
across_replicates_same_ctx_pert,observed,0.03776945
across_replicates_same_ctx_pert,observed,0.093629904
across_replicates_same_ctx_pert,observed,0.08240694
across_replicates_same_ctx_pert,observed,0.093629904
across_replicates_same_ctx_pert,observed,0.18991366
across_replicates_same_ctx_pert,observed,0.18991366
across_replicates_same_ctx_pert,observed,0.04922308
across_replicates_same_ctx_pert,observed,-0.023694154
across_replicates_same_ctx_pert,observed,0.11322207
across_replicates_same_ctx_pert,observed,-0.023694154
across_replicates_same_ctx_pert,observed,0.10785431
across_replicates_same_ctx_pert,observed,0.10785431
across_replicates_same_ctx_pert,observed,0.077231035
across_replicates_same_ctx_pert,observed,0.2462969
across_replicates_same_ctx_pert,observed,0.11600827
across_replicates_same_ctx_pert,observed,0.17131151
across_replicates_same_ctx_pert,observed,0.06874374
across_replicates_same_ctx_pert,observed,0.06874374
across_replicates_same_ctx_pert,observed,0.06874374
across_replicates_same_ctx_pert,observed,0.19277093
across_replicates_same_ctx_pert,observed,0.19277093
across_replicates_same_ctx_pert,observed,0.1337786
across_replicates_same_ctx_pert,observed,0.075636126
across_replicates_same_ctx_pert,observed,0.09097573
across_replicates_same_ctx_pert,observed,0.075636126
across_replicates_same_ctx_pert,observed,0.11697898
across_replicates_same_ctx_pert,observed,0.13866341
across_replicates_same_ctx_pert,observed,0.13866341
across_replicates_same_ctx_pert,observed,0.11359161
across_replicates_same_ctx_pert,observed,0.11359161
across_replicates_same_ctx_pert,observed,0.11359161
across_replicates_same_ctx_pert,observed,0.16325323
across_replicates_same_ctx_pert,observed,0.16325323
across_replicates_same_ctx_pert,observed,0.17132102
across_replicates_same_ctx_pert,observed,0.1553328
across_replicates_same_ctx_pert,observed,0.1553328
across_replicates_same_ctx_pert,observed,0.022398153
across_replicates_same_ctx_pert,observed,0.028055796
across_replicates_same_ctx_pert,observed,0.028055796
across_replicates_same_ctx_pert,observed,0.15893297
across_replicates_same_ctx_pert,observed,0.14063458
across_replicates_same_ctx_pert,observed,0.15893297
across_replicates_same_ctx_pert,observed,0.24183042
across_replicates_same_ctx_pert,observed,0.25019175
across_replicates_same_ctx_pert,observed,0.25019175
across_replicates_same_ctx_pert,observed,0.07027872
across_replicates_same_ctx_pert,observed,0.05395102
across_replicates_same_ctx_pert,observed,0.05395102
across_replicates_same_ctx_pert,observed,0.1411773
across_replicates_same_ctx_pert,observed,0.070018776
across_replicates_same_ctx_pert,observed,0.1411773
across_replicates_same_ctx_pert,observed,0.072913766
across_replicates_same_ctx_pert,observed,0.10184902
across_replicates_same_ctx_pert,observed,0.10184902
across_replicates_same_ctx_pert,observed,0.117771015
across_replicates_same_ctx_pert,observed,0.117771015
across_replicates_same_ctx_pert,observed,0.21649066
across_replicates_same_ctx_pert,observed,0.12972231
across_replicates_same_ctx_pert,observed,0.20083877
across_replicates_same_ctx_pert,observed,0.12972231
across_replicates_same_ctx_pert,observed,-0.0084784245
across_replicates_same_ctx_pert,observed,0.11063469
across_replicates_same_ctx_pert,observed,-0.0084784245
across_replicates_same_ctx_pert,observed,0.098224826
across_replicates_same_ctx_pert,observed,0.07799463
across_replicates_same_ctx_pert,observed,0.13237791
across_replicates_same_ctx_pert,observed,0.25199774
across_replicates_same_ctx_pert,observed,0.20223965
across_replicates_same_ctx_pert,observed,0.20223965
across_replicates_same_ctx_pert,observed,0.33499998
across_replicates_same_ctx_pert,observed,0.33499998
across_replicates_same_ctx_pert,observed,0.2657839
across_replicates_same_ctx_pert,observed,0.17430174
across_replicates_same_ctx_pert,observed,0.119027935
across_replicates_same_ctx_pert,observed,0.119027935
across_replicates_same_ctx_pert,observed,0.2701082
across_replicates_same_ctx_pert,observed,0.25241742
across_replicates_same_ctx_pert,observed,0.25241742
across_replicates_same_ctx_pert,observed,0.10307595
across_replicates_same_ctx_pert,observed,0.10307595
across_replicates_same_ctx_pert,observed,0.11383744
across_replicates_same_ctx_pert,observed,0.08811538
across_replicates_same_ctx_pert,observed,0.08811538
across_replicates_same_ctx_pert,observed,0.19699581
across_replicates_same_ctx_pert,observed,0.20104842
across_replicates_same_ctx_pert,observed,0.22056873
across_replicates_same_ctx_pert,observed,0.20104842
across_replicates_same_ctx_pert,observed,0.12010504
across_replicates_same_ctx_pert,observed,0.12010504
across_replicates_same_ctx_pert,observed,0.17479877
across_replicates_same_ctx_pert,observed,0.28444803
across_replicates_same_ctx_pert,observed,0.108594544
across_replicates_same_ctx_pert,observed,0.108594544
across_replicates_same_ctx_pert,observed,0.20270574
across_replicates_same_ctx_pert,observed,0.20270574
across_replicates_same_ctx_pert,observed,0.18916841
across_replicates_same_ctx_pert,observed,-0.027062833
across_replicates_same_ctx_pert,observed,-0.0002508006
across_replicates_same_ctx_pert,observed,-0.027062833
across_replicates_same_ctx_pert,observed,0.16924424
across_replicates_same_ctx_pert,observed,0.22489765
across_replicates_same_ctx_pert,observed,0.22489765
across_replicates_same_ctx_pert,observed,0.44306126
across_replicates_same_ctx_pert,observed,0.50971997
across_replicates_same_ctx_pert,observed,0.4956513
across_replicates_same_ctx_pert,observed,0.10522465
across_replicates_same_ctx_pert,observed,0.10174186
across_replicates_same_ctx_pert,observed,0.14084238
across_replicates_same_ctx_pert,observed,0.12432541
across_replicates_same_ctx_pert,observed,0.17116717
across_replicates_same_ctx_pert,observed,0.12432541
across_replicates_same_ctx_pert,observed,0.11671288
across_replicates_same_ctx_pert,observed,0.151006
across_replicates_same_ctx_pert,observed,0.14757484
across_replicates_same_ctx_pert,observed,-0.06003998
across_replicates_same_ctx_pert,observed,0.18872261
across_replicates_same_ctx_pert,observed,0.18872261
across_replicates_same_ctx_pert,observed,0.16313857
across_replicates_same_ctx_pert,observed,0.13892388
across_replicates_same_ctx_pert,observed,0.13892388
across_replicates_same_ctx_pert,observed,0.06471373
across_replicates_same_ctx_pert,observed,0.06471373
across_replicates_same_ctx_pert,observed,0.10497962
across_replicates_same_ctx_pert,observed,0.1470024
across_replicates_same_ctx_pert,observed,0.1470024
across_replicates_same_ctx_pert,observed,0.1470024
across_replicates_same_ctx_pert,observed,0.23915938
across_replicates_same_ctx_pert,observed,-0.035242565
across_replicates_same_ctx_pert,observed,-0.10003592
across_replicates_same_ctx_pert,observed,0.33019805
across_replicates_same_ctx_pert,observed,0.33019805
across_replicates_same_ctx_pert,observed,0.34610713
across_replicates_same_ctx_pert,observed,0.15698119
across_replicates_same_ctx_pert,observed,0.1702462
across_replicates_same_ctx_pert,observed,0.1702462
across_replicates_same_ctx_pert,observed,0.07059013
across_replicates_same_ctx_pert,observed,0.10309041
across_replicates_same_ctx_pert,observed,0.10309041
across_replicates_same_ctx_pert,observed,0.200418
across_replicates_same_ctx_pert,observed,0.200418
across_replicates_same_ctx_pert,observed,0.21065117
across_replicates_same_ctx_pert,observed,0.031802624
across_replicates_same_ctx_pert,observed,-0.07146928
across_replicates_same_ctx_pert,observed,-0.07146928
across_replicates_same_ctx_pert,observed,0.18973988
across_replicates_same_ctx_pert,observed,0.09502103
across_replicates_same_ctx_pert,observed,0.18973988
across_replicates_same_ctx_pert,observed,0.19044895
across_replicates_same_ctx_pert,observed,0.2087156
across_replicates_same_ctx_pert,observed,0.19044895
across_replicates_same_ctx_pert,observed,0.12399162
across_replicates_same_ctx_pert,observed,0.12399162
across_replicates_same_ctx_pert,observed,0.12399162
across_replicates_same_ctx_pert,observed,0.21907574
across_replicates_same_ctx_pert,observed,0.14648513
across_replicates_same_ctx_pert,observed,0.22648264
across_replicates_same_ctx_pert,observed,0.21552618
across_replicates_same_ctx_pert,observed,0.3665311
across_replicates_same_ctx_pert,observed,0.2937074
across_replicates_same_ctx_pert,observed,0.120017685
across_replicates_same_ctx_pert,observed,0.21288796
across_replicates_same_ctx_pert,observed,0.120017685
across_replicates_same_ctx_pert,observed,0.15626253
across_replicates_same_ctx_pert,observed,0.11697549
across_replicates_same_ctx_pert,observed,0.15626253
across_replicates_same_ctx_pert,observed,0.14621773
across_replicates_same_ctx_pert,observed,0.14621773
across_replicates_same_ctx_pert,observed,0.12392356
across_replicates_same_ctx_pert,observed,0.19700927
across_replicates_same_ctx_pert,observed,0.1782239
across_replicates_same_ctx_pert,observed,0.1782239
across_replicates_same_ctx_pert,observed,0.12018062
across_replicates_same_ctx_pert,observed,0.11136548
across_replicates_same_ctx_pert,observed,0.11136548
across_replicates_same_ctx_pert,observed,0.13179839
across_replicates_same_ctx_pert,observed,0.13179839
across_replicates_same_ctx_pert,observed,0.08843874
across_replicates_same_ctx_pert,observed,0.2624678
across_replicates_same_ctx_pert,observed,0.2624678
across_replicates_same_ctx_pert,observed,0.25081933
across_replicates_same_ctx_pert,observed,0.12906884
across_replicates_same_ctx_pert,observed,0.12906884
across_replicates_same_ctx_pert,observed,0.1598153
across_replicates_same_ctx_pert,observed,0.15896142
across_replicates_same_ctx_pert,observed,0.16493353
across_replicates_same_ctx_pert,observed,0.15896142
across_replicates_same_ctx_pert,observed,0.31241867
across_replicates_same_ctx_pert,observed,0.19158752
across_replicates_same_ctx_pert,observed,0.31241867
across_replicates_same_ctx_pert,observed,0.1149405
across_replicates_same_ctx_pert,observed,0.1149405
across_replicates_same_ctx_pert,observed,0.19445676
across_replicates_same_ctx_pert,observed,0.10100535
across_replicates_same_ctx_pert,observed,0.13387349
across_replicates_same_ctx_pert,observed,0.10100535
across_replicates_same_ctx_pert,observed,0.1078309
across_replicates_same_ctx_pert,observed,0.1008763
across_replicates_same_ctx_pert,observed,0.1078309
across_replicates_same_ctx_pert,observed,0.14529854
across_replicates_same_ctx_pert,observed,0.14529854
across_replicates_same_ctx_pert,observed,0.18459591
across_replicates_same_ctx_pert,observed,0.11572141
across_replicates_same_ctx_pert,observed,0.14501104
across_replicates_same_ctx_pert,observed,0.11572141
across_replicates_same_ctx_pert,observed,0.09748452
across_replicates_same_ctx_pert,observed,0.01502116
across_replicates_same_ctx_pert,observed,0.09748452
across_replicates_same_ctx_pert,observed,0.29971758
across_replicates_same_ctx_pert,observed,0.23477691
across_replicates_same_ctx_pert,observed,0.23477691
across_replicates_same_ctx_pert,observed,0.1073185
across_replicates_same_ctx_pert,observed,0.095668934
across_replicates_same_ctx_pert,observed,0.1073185
across_replicates_same_ctx_pert,observed,0.11054112
across_replicates_same_ctx_pert,observed,0.12006366
across_replicates_same_ctx_pert,observed,0.12006366
across_replicates_same_ctx_pert,observed,0.14944723
across_replicates_same_ctx_pert,observed,0.04304526
across_replicates_same_ctx_pert,observed,0.14944723
across_replicates_same_ctx_pert,observed,0.23720665
across_replicates_same_ctx_pert,observed,0.32845134
across_replicates_same_ctx_pert,observed,0.32845134
across_replicates_same_ctx_pert,observed,0.039125644
across_replicates_same_ctx_pert,observed,-0.037579585
across_replicates_same_ctx_pert,observed,0.21648252
across_replicates_same_ctx_pert,observed,0.2873315
across_replicates_same_ctx_pert,observed,0.1892125
across_replicates_same_ctx_pert,observed,0.2873315
across_replicates_same_ctx_pert,observed,0.56040347
across_replicates_same_ctx_pert,observed,0.56040347
across_replicates_same_ctx_pert,observed,0.56040347
across_replicates_same_ctx_pert,observed,0.50278306
across_replicates_same_ctx_pert,observed,0.50278306
across_replicates_same_ctx_pert,observed,0.5821769
across_replicates_same_ctx_pert,observed,0.4693881
across_replicates_same_ctx_pert,observed,0.37571317
across_replicates_same_ctx_pert,observed,0.4693881
across_replicates_same_ctx_pert,observed,0.47583026
across_replicates_same_ctx_pert,observed,0.5608345
across_replicates_same_ctx_pert,observed,0.52681607
across_replicates_same_ctx_pert,observed,0.13423349
across_replicates_same_ctx_pert,observed,0.13423349
across_replicates_same_ctx_pert,observed,0.13423349
across_replicates_same_ctx_pert,observed,0.3134186
across_replicates_same_ctx_pert,observed,0.3134186
across_replicates_same_ctx_pert,observed,0.34605494
across_replicates_same_ctx_pert,observed,0.30445376
across_replicates_same_ctx_pert,observed,0.2920725
across_replicates_same_ctx_pert,observed,0.30445376
across_replicates_same_ctx_pert,observed,0.34721932
across_replicates_same_ctx_pert,observed,0.34721932
across_replicates_same_ctx_pert,observed,0.34721932
across_replicates_same_ctx_pert,observed,0.1906243
across_replicates_same_ctx_pert,observed,0.4654839
across_replicates_same_ctx_pert,observed,0.13252045
across_replicates_same_ctx_pert,observed,0.118769795
across_replicates_same_ctx_pert,observed,0.26507643
across_replicates_same_ctx_pert,observed,0.4485227
across_replicates_same_ctx_pert,observed,0.46825725
across_replicates_same_ctx_pert,observed,0.46825725
across_replicates_same_ctx_pert,observed,0.41109157
across_replicates_same_ctx_pert,observed,0.36089864
across_replicates_same_ctx_pert,observed,0.17091048
across_replicates_same_ctx_pert,observed,0.17091048
across_replicates_same_ctx_pert,observed,0.28411737
across_replicates_same_ctx_pert,observed,0.46704963
across_replicates_same_ctx_pert,observed,0.29719356
across_replicates_same_ctx_pert,observed,0.3940558
across_replicates_same_ctx_pert,observed,0.4690645
across_replicates_same_ctx_pert,observed,0.4690645
across_replicates_same_ctx_pert,observed,0.5018405
across_replicates_same_ctx_pert,observed,0.5018405
across_replicates_same_ctx_pert,observed,0.5936486
across_replicates_same_ctx_pert,observed,0.59716487
across_replicates_same_ctx_pert,observed,0.4982453
across_replicates_same_ctx_pert,observed,0.59716487
across_replicates_same_ctx_pert,observed,0.39760664
across_replicates_same_ctx_pert,observed,0.39760664
across_replicates_same_ctx_pert,observed,0.38894635
across_replicates_same_ctx_pert,observed,0.456655
across_replicates_same_ctx_pert,observed,0.456655
across_replicates_same_ctx_pert,observed,0.53988403
across_replicates_same_ctx_pert,observed,0.26416394
across_replicates_same_ctx_pert,observed,0.26416394
across_replicates_same_ctx_pert,observed,0.29581302
across_replicates_same_ctx_pert,observed,0.36896116
across_replicates_same_ctx_pert,observed,0.40921798
across_replicates_same_ctx_pert,observed,0.27654114
across_replicates_same_ctx_pert,observed,0.45861802
across_replicates_same_ctx_pert,observed,0.43386272
across_replicates_same_ctx_pert,observed,0.41606337
across_replicates_same_ctx_pert,observed,0.3396418
across_replicates_same_ctx_pert,observed,0.5014495
across_replicates_same_ctx_pert,observed,0.5099245
across_replicates_same_ctx_pert,observed,0.5206858
across_replicates_same_ctx_pert,observed,0.5431868
across_replicates_same_ctx_pert,observed,0.46163353
across_replicates_same_ctx_pert,observed,0.396485
across_replicates_same_ctx_pert,observed,0.4665196
across_replicates_same_ctx_pert,observed,0.4812023
across_replicates_same_ctx_pert,observed,0.26816013
across_replicates_same_ctx_pert,observed,0.36730766
across_replicates_same_ctx_pert,observed,0.5268568
across_replicates_same_ctx_pert,observed,0.4126985
across_replicates_same_ctx_pert,observed,0.5026635
across_replicates_same_ctx_pert,observed,0.5248511
across_replicates_same_ctx_pert,observed,0.5252411
across_replicates_same_ctx_pert,observed,0.48217633
across_replicates_same_ctx_pert,observed,0.28809267
across_replicates_same_ctx_pert,observed,0.415433
across_replicates_same_ctx_pert,observed,0.424042
across_replicates_same_ctx_pert,observed,0.2808905
across_replicates_same_ctx_pert,observed,0.5751853
across_replicates_same_ctx_pert,observed,0.41886467
across_replicates_same_ctx_pert,observed,0.46804133
across_replicates_same_ctx_pert,observed,0.38397104
across_replicates_same_ctx_pert,observed,0.39449525
