test,kind,r
within_line_across_drug,cross_plate,0.022469396
within_line_across_drug,cross_plate,-0.071614176
within_line_across_drug,cross_plate,0.06990617
within_line_across_drug,cross_plate,0.024117474
within_line_across_drug,cross_plate,-0.04907411
within_line_across_drug,cross_plate,-0.006869201
within_line_across_drug,cross_plate,0.03838582
within_line_across_drug,cross_plate,0.033209734
within_line_across_drug,cross_plate,-0.005856083
within_line_across_drug,cross_plate,0.008629783
within_line_across_drug,cross_plate,0.004228719
within_line_across_drug,cross_plate,0.021040391
within_line_across_drug,cross_plate,-0.061763227
within_line_across_drug,cross_plate,-0.05949374
within_line_across_drug,cross_plate,-0.016650245
within_line_across_drug,cross_plate,-0.07849379
within_line_across_drug,cross_plate,0.06080436
within_line_across_drug,cross_plate,0.07100178
within_line_across_drug,cross_plate,-0.013708421
within_line_across_drug,cross_plate,-0.016666997
within_line_across_drug,cross_plate,0.008153013
within_line_across_drug,cross_plate,0.07120411
within_line_across_drug,cross_plate,0.0055849287
within_line_across_drug,cross_plate,0.048175387
within_line_across_drug,cross_plate,0.07898428
within_line_across_drug,cross_plate,-0.023549775
within_line_across_drug,cross_plate,-0.074008375
within_line_across_drug,cross_plate,-0.050753836
within_line_across_drug,cross_plate,-0.0268038
within_line_across_drug,cross_plate,0.041576944
within_line_across_drug,cross_plate,0.023874775
within_line_across_drug,cross_plate,0.030092768
within_line_across_drug,cross_plate,0.06438277
within_line_across_drug,cross_plate,0.11664497
within_line_across_drug,cross_plate,0.016075686
within_line_across_drug,cross_plate,-0.0019617921
within_line_across_drug,cross_plate,0.004675661
within_line_across_drug,cross_plate,0.2219039
within_line_across_drug,cross_plate,0.052153397
within_line_across_drug,cross_plate,0.047523722
within_line_across_drug,cross_plate,0.02171888
within_line_across_drug,cross_plate,0.039990995
within_line_across_drug,cross_plate,0.039750602
within_line_across_drug,cross_plate,0.0711473
within_line_across_drug,cross_plate,0.005591088
within_line_across_drug,cross_plate,0.13405111
within_line_across_drug,cross_plate,0.0773031
within_line_across_drug,cross_plate,0.0860306
within_line_across_drug,cross_plate,0.025157508
within_line_across_drug,cross_plate,0.013623631
within_line_across_drug,cross_plate,-0.049558435
within_line_across_drug,cross_plate,0.025037503
within_line_across_drug,cross_plate,0.0044017034
within_line_across_drug,cross_plate,0.010207404
within_line_across_drug,cross_plate,0.028155172
within_line_across_drug,cross_plate,-0.0061947103
within_line_across_drug,cross_plate,0.026642773
within_line_across_drug,cross_plate,0.09774036
within_line_across_drug,cross_plate,0.07563374
within_line_across_drug,cross_plate,0.052293267
within_line_across_drug,cross_plate,0.042913895
within_line_across_drug,cross_plate,-0.01916355
within_line_across_drug,cross_plate,-0.030644324
within_line_across_drug,cross_plate,0.1088988
within_line_across_drug,cross_plate,0.050165065
within_line_across_drug,cross_plate,0.16389425
within_line_across_drug,cross_plate,0.10993301
within_line_across_drug,cross_plate,0.056883104
within_line_across_drug,cross_plate,0.037496936
within_line_across_drug,cross_plate,0.014210781
within_line_across_drug,cross_plate,-0.0044253217
within_line_across_drug,cross_plate,0.071131535
within_line_across_drug,cross_plate,-0.007771588
within_line_across_drug,cross_plate,0.023783224
within_line_across_drug,cross_plate,0.03738998
within_line_across_drug,cross_plate,-0.020214634
within_line_across_drug,cross_plate,0.064338185
within_line_across_drug,cross_plate,0.0479202
within_line_across_drug,cross_plate,0.100122765
within_line_across_drug,cross_plate,0.065860905
within_line_across_drug,cross_plate,0.010580057
within_line_across_drug,cross_plate,0.058796052
within_line_across_drug,cross_plate,0.061637074
within_line_across_drug,cross_plate,0.04097741
within_line_across_drug,cross_plate,-0.021783164
within_line_across_drug,cross_plate,0.1342636
within_line_across_drug,cross_plate,-0.0763122
within_line_across_drug,cross_plate,0.037970845
within_line_across_drug,cross_plate,0.0014502185
within_line_across_drug,cross_plate,0.033103418
within_line_across_drug,cross_plate,0.09001081
within_line_across_drug,cross_plate,0.008313065
within_line_across_drug,cross_plate,-0.05391344
within_line_across_drug,cross_plate,-0.030825943
within_line_across_drug,cross_plate,-0.034231517
within_line_across_drug,cross_plate,0.030228741
within_line_across_drug,cross_plate,-0.024534022
within_line_across_drug,cross_plate,0.053900838
within_line_across_drug,cross_plate,-0.0027279386
within_line_across_drug,cross_plate,0.0061596897
within_line_across_drug,cross_plate,0.047935445
within_line_across_drug,cross_plate,-0.024643304
within_line_across_drug,cross_plate,0.02840694
within_line_across_drug,cross_plate,0.030605106
within_line_across_drug,cross_plate,0.0073903
within_line_across_drug,cross_plate,-0.11124209
within_line_across_drug,cross_plate,-0.033300113
within_line_across_drug,cross_plate,-0.04364023
within_line_across_drug,cross_plate,0.051236175
within_line_across_drug,cross_plate,0.015290625
within_line_across_drug,cross_plate,0.02124481
within_line_across_drug,cross_plate,0.026628671
within_line_across_drug,cross_plate,0.04974934
within_line_across_drug,cross_plate,0.09076204
within_line_across_drug,cross_plate,0.009697499
within_line_across_drug,cross_plate,0.19102561
within_line_across_drug,cross_plate,-0.04998951
within_line_across_drug,cross_plate,0.013914842
within_line_across_drug,cross_plate,0.057447992
within_line_across_drug,cross_plate,-0.02176556
within_line_across_drug,cross_plate,0.13977906
within_line_across_drug,cross_plate,0.036839925
within_line_across_drug,cross_plate,0.10655234
within_line_across_drug,cross_plate,0.099608704
within_line_across_drug,cross_plate,0.1236549
within_line_across_drug,cross_plate,-0.014531817
within_line_across_drug,cross_plate,0.137254
within_line_across_drug,cross_plate,-0.05151103
within_line_across_drug,cross_plate,-0.05450111
within_line_across_drug,cross_plate,-0.010045763
within_line_across_drug,cross_plate,0.0051704263
within_line_across_drug,cross_plate,0.06486658
within_line_across_drug,cross_plate,0.12692827
within_line_across_drug,cross_plate,-0.073096454
within_line_across_drug,cross_plate,0.110308975
within_line_across_drug,cross_plate,0.022554312
within_line_across_drug,cross_plate,0.08418808
within_line_across_drug,cross_plate,-0.02242409
within_line_across_drug,cross_plate,0.17186716
within_line_across_drug,cross_plate,-0.035876315
within_line_across_drug,cross_plate,0.06950393
within_line_across_drug,cross_plate,0.05716326
within_line_across_drug,cross_plate,-0.016927008
within_line_across_drug,cross_plate,0.015696509
within_line_across_drug,cross_plate,0.08479058
within_line_across_drug,cross_plate,0.20993292
within_line_across_drug,cross_plate,0.21601348
within_line_across_drug,cross_plate,0.117850035
within_line_across_drug,cross_plate,0.04385233
within_line_across_drug,cross_plate,0.057291795
within_line_across_drug,cross_plate,-0.029525507
within_line_across_drug,cross_plate,-0.047020923
within_line_across_drug,cross_plate,0.09807117
within_line_across_drug,cross_plate,-0.04182118
within_line_across_drug,cross_plate,-0.0031083748
within_line_across_drug,cross_plate,-0.02235775
within_line_across_drug,cross_plate,0.009224582
within_line_across_drug,cross_plate,-0.008358834
