test,kind,r
across_replicates_same_ctx_pert,observed,0.26411313
across_replicates_same_ctx_pert,observed,0.26411313
across_replicates_same_ctx_pert,observed,0.043446712
across_replicates_same_ctx_pert,observed,0.031299822
across_replicates_same_ctx_pert,observed,0.07778749
across_replicates_same_ctx_pert,observed,0.06007972
across_replicates_same_ctx_pert,observed,0.060241345
across_replicates_same_ctx_pert,observed,0.058216594
across_replicates_same_ctx_pert,observed,0.058968715
across_replicates_same_ctx_pert,observed,0.09523933
across_replicates_same_ctx_pert,observed,0.04397815
across_replicates_same_ctx_pert,observed,0.021650333
across_replicates_same_ctx_pert,observed,0.04217794
across_replicates_same_ctx_pert,observed,0.027524062
across_replicates_same_ctx_pert,observed,0.15624537
across_replicates_same_ctx_pert,observed,0.15624537
across_replicates_same_ctx_pert,observed,-0.02613802
across_replicates_same_ctx_pert,observed,0.02458151
across_replicates_same_ctx_pert,observed,0.18120253
across_replicates_same_ctx_pert,observed,0.030806197
across_replicates_same_ctx_pert,observed,-0.0016359206
across_replicates_same_ctx_pert,observed,0.03885819
across_replicates_same_ctx_pert,observed,0.03885819
across_replicates_same_ctx_pert,observed,0.18114357
across_replicates_same_ctx_pert,observed,0.15914309
across_replicates_same_ctx_pert,observed,0.20944552
across_replicates_same_ctx_pert,observed,0.0388138
across_replicates_same_ctx_pert,observed,0.061071258
across_replicates_same_ctx_pert,observed,-0.005664817
across_replicates_same_ctx_pert,observed,0.025441023
across_replicates_same_ctx_pert,observed,0.025441023
across_replicates_same_ctx_pert,observed,0.0154071385
across_replicates_same_ctx_pert,observed,0.2406558
across_replicates_same_ctx_pert,observed,0.03897634
across_replicates_same_ctx_pert,observed,0.011381638
across_replicates_same_ctx_pert,observed,0.07694113
across_replicates_same_ctx_pert,observed,-0.017605752
across_replicates_same_ctx_pert,observed,0.0032853477
across_replicates_same_ctx_pert,observed,0.05744421
across_replicates_same_ctx_pert,observed,0.035226144
across_replicates_same_ctx_pert,observed,0.049438205
across_replicates_same_ctx_pert,observed,0.035226144
across_replicates_same_ctx_pert,observed,0.06955786
across_replicates_same_ctx_pert,observed,0.21806324
across_replicates_same_ctx_pert,observed,0.080314524
across_replicates_same_ctx_pert,observed,0.01077412
across_replicates_same_ctx_pert,observed,0.16467096
across_replicates_same_ctx_pert,observed,0.013694618
across_replicates_same_ctx_pert,observed,0.042258676
across_replicates_same_ctx_pert,observed,0.0153965615
across_replicates_same_ctx_pert,observed,0.0153965615
across_replicates_same_ctx_pert,observed,0.033774864
across_replicates_same_ctx_pert,observed,0.022711227
across_replicates_same_ctx_pert,observed,0.032910105
across_replicates_same_ctx_pert,observed,0.06219704
across_replicates_same_ctx_pert,observed,-0.009970207
across_replicates_same_ctx_pert,observed,0.1631787
across_replicates_same_ctx_pert,observed,0.0012162306
across_replicates_same_ctx_pert,observed,0.1631787
across_replicates_same_ctx_pert,observed,-0.009970207
across_replicates_same_ctx_pert,observed,0.035296407
across_replicates_same_ctx_pert,observed,0.0012105093
across_replicates_same_ctx_pert,observed,-0.001109686
across_replicates_same_ctx_pert,observed,0.14842874
across_replicates_same_ctx_pert,observed,0.22318758
across_replicates_same_ctx_pert,observed,0.019066626
across_replicates_same_ctx_pert,observed,0.05116104
across_replicates_same_ctx_pert,observed,0.08035321
across_replicates_same_ctx_pert,observed,0.06597086
across_replicates_same_ctx_pert,observed,0.03340715
across_replicates_same_ctx_pert,observed,0.049368802
across_replicates_same_ctx_pert,observed,0.03340715
across_replicates_same_ctx_pert,observed,0.1587936
across_replicates_same_ctx_pert,observed,0.041835006
across_replicates_same_ctx_pert,observed,0.10726988
across_replicates_same_ctx_pert,observed,0.029656656
across_replicates_same_ctx_pert,observed,0.18637823
across_replicates_same_ctx_pert,observed,0.15114486
across_replicates_same_ctx_pert,observed,-0.0054295533
across_replicates_same_ctx_pert,observed,0.15053307
across_replicates_same_ctx_pert,observed,0.022500534
across_replicates_same_ctx_pert,observed,0.022500534
across_replicates_same_ctx_pert,observed,0.05636336
across_replicates_same_ctx_pert,observed,0.05746637
across_replicates_same_ctx_pert,observed,0.043469865
across_replicates_same_ctx_pert,observed,0.03349899
across_replicates_same_ctx_pert,observed,0.043469865
across_replicates_same_ctx_pert,observed,0.04842237
across_replicates_same_ctx_pert,observed,0.020327602
across_replicates_same_ctx_pert,observed,0.13374265
across_replicates_same_ctx_pert,observed,0.059471015
across_replicates_same_ctx_pert,observed,0.059471015
across_replicates_same_ctx_pert,observed,0.16031812
across_replicates_same_ctx_pert,observed,0.035079695
across_replicates_same_ctx_pert,observed,0.059471015
across_replicates_same_ctx_pert,observed,0.045216862
across_replicates_same_ctx_pert,observed,0.13966037
across_replicates_same_ctx_pert,observed,0.046041865
across_replicates_same_ctx_pert,observed,0.03553477
across_replicates_same_ctx_pert,observed,0.0059423908
across_replicates_same_ctx_pert,observed,0.14858629
across_replicates_same_ctx_pert,observed,0.012888349
across_replicates_same_ctx_pert,observed,-0.028825987
across_replicates_same_ctx_pert,observed,0.062170196
across_replicates_same_ctx_pert,observed,0.047753442
across_replicates_same_ctx_pert,observed,0.049016885
across_replicates_same_ctx_pert,observed,0.03602819
across_replicates_same_ctx_pert,observed,0.22151484
across_replicates_same_ctx_pert,observed,0.2525844
across_replicates_same_ctx_pert,observed,-0.019598419
across_replicates_same_ctx_pert,observed,-0.019598419
across_replicates_same_ctx_pert,observed,-0.0024965291
across_replicates_same_ctx_pert,observed,0.09693387
across_replicates_same_ctx_pert,observed,0.05621658
across_replicates_same_ctx_pert,observed,-0.010648761
across_replicates_same_ctx_pert,observed,0.024133852
across_replicates_same_ctx_pert,observed,-0.013676875
across_replicates_same_ctx_pert,observed,0.05429133
across_replicates_same_ctx_pert,observed,0.041860126
across_replicates_same_ctx_pert,observed,0.14204602
across_replicates_same_ctx_pert,observed,0.038203143
